time,id,x,y,angle,type,speed,pos,lane,slope
1.35,E_CAV0.0,62.69,38.8,90.0,E_CAV,14.06,62.69,E4_1,0.0
1.35,E_CAV1.0,85.86,38.8,90.0,E_CAV,14.29,85.86,E4_1,0.0
1.35,E_CAV2.0,107.3,45.2,90.0,E_CAV,14.51,107.3,E4_3,0.0
1.35,E_CAV3.0,127.29,38.8,90.0,E_CAV,14.5,127.29,E4_1,0.0
1.35,E_CAV4.0,141.82,45.2,90.0,E_CAV,13.27,141.82,E4_3,0.0
1.4,A_CAV0,29.6,35.6,90.0,A_CAV,11.74,29.6,E4_0,0.0
1.4,A_CAV1,52.44,35.6,90.0,A_CAV,13.79,52.44,E4_0,0.0
1.4,A_CAV10,97.0,48.4,90.0,A_CAV,12.65,97.0,E4_4,0.0
1.4,A_CAV4,39.48,42.0,90.0,A_CAV,11.68,39.48,E4_2,0.0
1.4,A_CAV8,74.57,45.2,90.0,A_CAV,11.7,74.57,E4_3,0.0
1.4,A_CAV9,64.52,48.4,90.0,A_CAV,11.63,64.52,E4_4,0.0
1.4,E_CAV0.0,63.4,38.8,90.0,E_CAV,14.11,63.4,E4_1,0.0
1.4,E_CAV1.0,86.58,38.8,90.0,E_CAV,14.42,86.58,E4_1,0.0
1.4,E_CAV2.0,108.03,45.2,90.0,E_CAV,14.61,108.03,E4_3,0.0
1.4,E_CAV3.0,128.02,38.8,90.0,E_CAV,14.58,128.02,E4_1,0.0
1.4,E_CAV4.0,142.48,45.2,90.0,E_CAV,13.27,142.48,E4_3,0.0
1.45,A_CAV0,30.19,35.6,90.0,A_CAV,11.83,30.19,E4_0,0.0
1.45,A_CAV1,53.13,35.6,90.0,A_CAV,13.86,53.13,E4_0,0.0
1.45,A_CAV10,97.64,48.4,90.0,A_CAV,12.68,97.64,E4_4,0.0
1.45,A_CAV4,40.07,42.0,90.0,A_CAV,11.79,40.07,E4_2,0.0
1.45,A_CAV8,75.16,45.2,90.0,A_CAV,11.8,75.16,E4_3,0.0
1.45,A_CAV9,65.1,48.4,90.0,A_CAV,11.73,65.1,E4_4,0.0
1.45,E_CAV0.0,64.11,38.8,90.0,E_CAV,14.21,64.11,E4_1,0.0
1.45,E_CAV1.0,87.31,38.8,90.0,E_CAV,14.51,87.31,E4_1,0.0
1.45,E_CAV2.0,108.77,45.2,90.0,E_CAV,14.72,108.77,E4_3,0.0
1.45,E_CAV3.0,128.75,38.8,90.0,E_CAV,14.6,128.75,E4_1,0.0
1.45,E_CAV4.0,143.14,45.2,90.0,E_CAV,13.28,143.14,E4_3,0.0
1.5,A_CAV0,30.79,35.6,90.0,A_CAV,11.9,30.79,E4_0,0.0
1.5,A_CAV1,53.82,35.6,90.0,A_CAV,13.88,53.82,E4_0,0.0
1.5,A_CAV10,98.27,48.4,90.0,A_CAV,12.67,98.27,E4_4,0.0
1.5,A_CAV4,40.67,42.0,90.0,A_CAV,11.87,40.67,E4_2,0.0
1.5,A_CAV8,75.75,45.2,90.0,A_CAV,11.91,75.75,E4_3,0.0
1.5,A_CAV9,65.7,48.4,90.0,A_CAV,11.81,65.7,E4_4,0.0
1.5,E_CAV0.0,64.82,38.8,90.0,E_CAV,14.28,64.82,E4_1,0.0
1.5,E_CAV1.0,88.04,38.8,90.0,E_CAV,14.62,88.04,E4_1,0.0
1.5,E_CAV2.0,109.51,45.2,90.0,E_CAV,14.81,109.51,E4_3,0.0
1.5,E_CAV3.0,129.48,38.8,90.0,E_CAV,14.6,129.48,E4_1,0.0
1.5,E_CAV4.0,143.81,45.2,90.0,E_CAV,13.26,143.81,E4_3,0.0
1.55,A_CAV0,31.39,35.6,90.0,A_CAV,11.99,31.39,E4_0,0.0
1.55,A_CAV1,54.52,35.6,90.0,A_CAV,13.88,54.52,E4_0,0.0
1.55,A_CAV10,98.91,48.4,90.0,A_CAV,12.67,98.91,E4_4,0.0
1.55,A_CAV4,41.27,42.0,90.0,A_CAV,11.98,41.27,E4_2,0.0
1.55,A_CAV8,76.35,45.2,90.0,A_CAV,11.99,76.35,E4_3,0.0
1.55,A_CAV9,66.29,48.4,90.0,A_CAV,11.89,66.29,E4_4,0.0
1.55,E_CAV0.0,65.54,38.8,90.0,E_CAV,14.38,65.54,E4_1,0.0
1.55,E_CAV1.0,88.78,38.8,90.0,E_CAV,14.72,88.78,E4_1,0.0
1.55,E_CAV2.0,110.25,45.2,90.0,E_CAV,14.83,110.25,E4_3,0.0
1.55,E_CAV3.0,130.21,38.8,90.0,E_CAV,14.58,130.21,E4_1,0.0
1.55,E_CAV4.0,144.47,45.2,90.0,E_CAV,13.24,144.47,E4_3,0.0
1.6,A_CAV0,31.99,35.6,90.0,A_CAV,12.12,31.99,E4_0,0.0
1.6,A_CAV1,55.21,35.6,90.0,A_CAV,13.88,55.21,E4_0,0.0
1.6,A_CAV10,99.54,48.4,90.0,A_CAV,12.66,99.54,E4_4,0.0
1.6,A_CAV4,41.87,42.0,90.0,A_CAV,12.05,41.87,E4_2,0.0
1.6,A_CAV8,76.95,45.2,90.0,A_CAV,12.07,76.95,E4_3,0.0
1.6,A_CAV9,66.89,48.4,90.0,A_CAV,11.99,66.89,E4_4,0.0
1.6,E_CAV0.0,66.26,38.8,90.0,E_CAV,14.45,66.26,E4_1,0.0
1.6,E_CAV1.0,89.52,38.8,90.0,E_CAV,14.8,89.52,E4_1,0.0
1.6,E_CAV2.0,110.99,45.2,90.0,E_CAV,14.84,110.99,E4_3,0.0
1.6,E_CAV3.0,130.94,38.8,90.0,E_CAV,14.57,130.94,E4_1,0.0
1.6,E_CAV4.0,145.13,45.2,90.0,E_CAV,13.28,145.13,E4_3,0.0
1.65,A_CAV0,32.6,35.6,90.0,A_CAV,12.21,32.6,E4_0,0.0
1.65,A_CAV1,55.91,35.6,90.0,A_CAV,13.87,55.91,E4_0,0.0
1.65,A_CAV10,100.17,48.4,90.0,A_CAV,12.66,100.17,E4_4,0.0
1.65,A_CAV4,42.48,42.0,90.0,A_CAV,12.17,42.48,E4_2,0.0
1.65,A_CAV8,77.56,45.2,90.0,A_CAV,12.19,77.56,E4_3,0.0
1.65,A_CAV9,67.5,48.4,90.0,A_CAV,12.11,67.5,E4_4,0.0
1.65,E_CAV0.0,66.99,38.8,90.0,E_CAV,14.51,66.99,E4_1,0.0
1.65,E_CAV1.0,90.26,38.8,90.0,E_CAV,14.86,90.26,E4_1,0.0
1.65,E_CAV2.0,111.74,45.2,90.0,E_CAV,14.88,111.74,E4_3,0.0
1.65,E_CAV3.0,131.67,38.8,90.0,E_CAV,14.62,131.67,E4_1,0.0
1.65,E_CAV4.0,145.8,45.2,90.0,E_CAV,13.28,145.8,E4_3,0.0
1.7,A_CAV0,33.22,35.6,90.0,A_CAV,12.34,33.22,E4_0,0.0
1.7,A_CAV1,56.6,35.6,90.0,A_CAV,13.83,56.6,E4_0,0.0
1.7,A_CAV10,100.81,48.4,90.0,A_CAV,12.69,100.81,E4_4,0.0
1.7,A_CAV4,43.09,42.0,90.0,A_CAV,12.26,43.09,E4_2,0.0
1.7,A_CAV8,78.18,45.2,90.0,A_CAV,12.28,78.18,E4_3,0.0
1.7,A_CAV9,68.1,48.4,90.0,A_CAV,12.19,68.1,E4_4,0.0
1.7,E_CAV0.0,67.72,38.8,90.0,E_CAV,14.58,67.72,E4_1,0.0
1.7,E_CAV1.0,91.0,38.8,90.0,E_CAV,14.84,91.0,E4_1,0.0
1.7,E_CAV2.0,112.48,45.2,90.0,E_CAV,14.88,112.48,E4_3,0.0
1.7,E_CAV3.0,132.4,38.8,90.0,E_CAV,14.57,132.4,E4_1,0.0
1.7,E_CAV4.0,146.46,45.2,90.0,E_CAV,13.29,146.46,E4_3,0.0
1.75,A_CAV0,33.84,35.6,90.0,A_CAV,12.4,33.84,E4_0,0.0
1.75,A_CAV1,57.29,35.6,90.0,A_CAV,13.88,57.29,E4_0,0.0
1.75,A_CAV10,101.44,48.4,90.0,A_CAV,12.65,101.44,E4_4,0.0
1.75,A_CAV4,43.71,42.0,90.0,A_CAV,12.38,43.71,E4_2,0.0
1.75,A_CAV8,78.8,45.2,90.0,A_CAV,12.41,78.8,E4_3,0.0
1.75,A_CAV9,68.72,48.4,90.0,A_CAV,12.29,68.72,E4_4,0.0
1.75,E_CAV0.0,68.45,38.8,90.0,E_CAV,14.56,68.45,E4_1,0.0
1.75,E_CAV1.0,91.75,38.8,90.0,E_CAV,14.88,91.75,E4_1,0.0
1.75,E_CAV2.0,113.22,45.2,90.0,E_CAV,14.89,113.22,E4_3,0.0
1.75,E_CAV3.0,133.13,38.8,90.0,E_CAV,14.63,133.13,E4_1,0.0
1.75,E_CAV4.0,147.12,45.2,90.0,E_CAV,13.26,147.12,E4_3,0.0
1.8,A_CAV0,34.47,35.6,90.0,A_CAV,12.51,34.47,E4_0,0.0
1.8,A_CAV1,57.98,35.6,90.0,A_CAV,13.87,57.98,E4_0,0.0
1.8,A_CAV10,102.07,48.4,90.0,A_CAV,12.66,102.07,E4_4,0.0
1.8,A_CAV4,44.33,42.0,90.0,A_CAV,12.47,44.33,E4_2,0.0
1.8,A_CAV8,79.42,45.2,90.0,A_CAV,12.52,79.42,E4_3,0.0
1.8,A_CAV9,69.34,48.4,90.0,A_CAV,12.41,69.34,E4_4,0.0
1.8,E_CAV0.0,69.18,38.8,90.0,E_CAV,14.57,69.18,E4_1,0.0
1.8,E_CAV1.0,92.49,38.8,90.0,E_CAV,14.88,92.49,E4_1,0.0
1.8,E_CAV2.0,113.97,45.2,90.0,E_CAV,14.84,113.97,E4_3,0.0
1.8,E_CAV3.0,133.86,38.8,90.0,E_CAV,14.61,133.86,E4_1,0.0
1.8,E_CAV4.0,147.79,45.2,90.0,E_CAV,13.28,147.79,E4_3,0.0
1.85,A_CAV0,35.1,35.6,90.0,A_CAV,12.61,35.1,E4_0,0.0
1.85,A_CAV1,58.68,35.6,90.0,A_CAV,13.88,58.68,E4_0,0.0
1.85,A_CAV10,102.7,48.4,90.0,A_CAV,12.66,102.7,E4_4,0.0
1.85,A_CAV4,44.96,42.0,90.0,A_CAV,12.6,44.96,E4_2,0.0
1.85,A_CAV8,80.05,45.2,90.0,A_CAV,12.61,80.05,E4_3,0.0
1.85,A_CAV9,69.96,48.4,90.0,A_CAV,12.49,69.96,E4_4,0.0
1.85,E_CAV0.0,69.91,38.8,90.0,E_CAV,14.62,69.91,E4_1,0.0
1.85,E_CAV1.0,93.23,38.8,90.0,E_CAV,14.85,93.23,E4_1,0.0
1.85,E_CAV2.0,114.71,45.2,90.0,E_CAV,14.87,114.71,E4_3,0.0
1.85,E_CAV3.0,134.59,38.8,90.0,E_CAV,14.6,134.59,E4_1,0.0
1.85,E_CAV4.0,148.45,45.2,90.0,E_CAV,13.28,148.45,E4_3,0.0
1.9,A_CAV0,35.73,35.6,90.0,A_CAV,12.72,35.73,E4_0,0.0
1.9,A_CAV1,59.37,35.6,90.0,A_CAV,13.88,59.37,E4_0,0.0
1.9,A_CAV10,103.34,48.4,90.0,A_CAV,12.65,103.34,E4_4,0.0
1.9,A_CAV4,45.6,42.0,90.0,A_CAV,12.69,45.6,E4_2,0.0
1.9,A_CAV8,80.69,45.2,90.0,A_CAV,12.73,80.69,E4_3,0.0
1.9,A_CAV9,70.6,48.4,90.0,A_CAV,12.62,70.6,E4_4,0.0
1.9,E_CAV0.0,70.64,38.8,90.0,E_CAV,14.6,70.64,E4_1,0.0
1.9,E_CAV1.0,93.98,38.8,90.0,E_CAV,14.89,93.98,E4_1,0.0
1.9,E_CAV2.0,115.45,45.2,90.0,E_CAV,14.87,115.45,E4_3,0.0
1.9,E_CAV3.0,135.32,38.8,90.0,E_CAV,14.59,135.32,E4_1,0.0
1.9,E_CAV4.0,149.12,45.2,90.0,E_CAV,13.27,149.12,E4_3,0.0
1.95,A_CAV0,36.38,35.6,90.0,A_CAV,12.85,36.38,E4_0,0.0
1.95,A_CAV1,60.07,35.6,90.0,A_CAV,13.89,60.07,E4_0,0.0
1.95,A_CAV10,103.97,48.4,90.0,A_CAV,12.69,103.97,E4_4,0.0
1.95,A_CAV4,46.24,42.0,90.0,A_CAV,12.79,46.24,E4_2,0.0
1.95,A_CAV8,81.33,45.2,90.0,A_CAV,12.82,81.33,E4_3,0.0
1.95,A_CAV9,71.23,48.4,90.0,A_CAV,12.73,71.23,E4_4,0.0
1.95,E_CAV0.0,71.37,38.8,90.0,E_CAV,14.6,71.37,E4_1,0.0
1.95,E_CAV1.0,94.72,38.8,90.0,E_CAV,14.86,94.72,E4_1,0.0
1.95,E_CAV2.0,116.2,45.2,90.0,E_CAV,14.85,116.2,E4_3,0.0
1.95,E_CAV3.0,136.05,38.8,90.0,E_CAV,14.61,136.05,E4_1,0.0
1.95,E_CAV4.0,149.78,45.2,90.0,E_CAV,13.28,149.78,E4_3,0.0
2.0,A_CAV0,37.02,35.6,90.0,A_CAV,12.96,37.02,E4_0,0.0
2.0,A_CAV1,60.76,35.6,90.0,A_CAV,13.84,60.76,E4_0,0.0
2.0,A_CAV10,104.6,48.4,90.0,A_CAV,12.65,104.6,E4_4,0.0
2.0,A_CAV4,46.88,42.0,90.0,A_CAV,12.86,46.88,E4_2,0.0
2.0,A_CAV8,81.98,45.2,90.0,A_CAV,12.9,81.98,E4_3,0.0
2.0,A_CAV9,71.87,48.4,90.0,A_CAV,12.82,71.87,E4_4,0.0
2.0,E_CAV0.0,72.1,38.8,90.0,E_CAV,14.6,72.1,E4_1,0.0
2.0,E_CAV1.0,95.46,38.8,90.0,E_CAV,14.86,95.46,E4_1,0.0
2.0,E_CAV2.0,116.94,45.2,90.0,E_CAV,14.85,116.94,E4_3,0.0
2.0,E_CAV3.0,136.78,38.8,90.0,E_CAV,14.62,136.78,E4_1,0.0
2.0,E_CAV4.0,150.44,45.2,90.0,E_CAV,13.27,150.44,E4_3,0.0
2.05,A_CAV0,37.68,35.6,90.0,A_CAV,13.07,37.68,E4_0,0.0
2.05,A_CAV1,61.45,35.6,90.0,A_CAV,13.87,61.45,E4_0,0.0
2.05,A_CAV10,105.24,48.4,90.0,A_CAV,12.66,105.24,E4_4,0.0
2.05,A_CAV4,47.53,42.0,90.0,A_CAV,12.97,47.53,E4_2,0.0
2.05,A_CAV8,82.63,45.2,90.0,A_CAV,12.98,82.63,E4_3,0.0
2.05,A_CAV9,72.52,48.4,90.0,A_CAV,12.9,72.52,E4_4,0.0
2.05,E_CAV0.0,72.83,38.8,90.0,E_CAV,14.61,72.83,E4_1,0.0
2.05,E_CAV1.0,96.21,38.8,90.0,E_CAV,14.87,96.21,E4_1,0.0
2.05,E_CAV2.0,117.68,45.2,90.0,E_CAV,14.83,117.68,E4_3,0.0
2.05,E_CAV3.0,137.51,38.8,90.0,E_CAV,14.62,137.51,E4_1,0.0
2.05,E_CAV4.0,151.1,45.2,90.0,E_CAV,13.24,151.1,E4_3,0.0
2.1,A_CAV0,38.34,35.6,90.0,A_CAV,13.17,38.34,E4_0,0.0
2.1,A_CAV1,62.14,35.6,90.0,A_CAV,13.85,62.14,E4_0,0.0
2.1,A_CAV10,105.87,48.4,90.0,A_CAV,12.63,105.87,E4_4,0.0
2.1,A_CAV4,48.18,42.0,90.0,A_CAV,13.08,48.18,E4_2,0.0
2.1,A_CAV8,83.28,45.2,90.0,A_CAV,13.11,83.28,E4_3,0.0
2.1,A_CAV9,73.17,48.4,90.0,A_CAV,12.99,73.17,E4_4,0.0
2.1,E_CAV0.0,73.56,38.8,90.0,E_CAV,14.63,73.56,E4_1,0.0
2.1,E_CAV1.0,96.95,38.8,90.0,E_CAV,14.89,96.95,E4_1,0.0
2.1,E_CAV2.0,118.42,45.2,90.0,E_CAV,14.85,118.42,E4_3,0.0
2.1,E_CAV3.0,138.24,38.8,90.0,E_CAV,14.63,138.24,E4_1,0.0
2.1,E_CAV4.0,151.77,45.2,90.0,E_CAV,13.23,151.77,E4_3,0.0
2.15,A_CAV0,39.0,35.6,90.0,A_CAV,13.28,39.0,E4_0,0.0
2.15,A_CAV1,62.84,35.6,90.0,A_CAV,13.85,62.84,E4_0,0.0
2.15,A_CAV10,106.5,48.4,90.0,A_CAV,12.67,106.5,E4_4,0.0
2.15,A_CAV4,48.84,42.0,90.0,A_CAV,13.19,48.84,E4_2,0.0
2.15,A_CAV8,83.94,45.2,90.0,A_CAV,13.21,83.94,E4_3,0.0
2.15,A_CAV9,73.82,48.4,90.0,A_CAV,13.06,73.82,E4_4,0.0
2.15,E_CAV0.0,74.29,38.8,90.0,E_CAV,14.6,74.29,E4_1,0.0
2.15,E_CAV1.0,97.69,38.8,90.0,E_CAV,14.88,97.69,E4_1,0.0
2.15,E_CAV2.0,119.17,45.2,90.0,E_CAV,14.84,119.17,E4_3,0.0
2.15,E_CAV3.0,138.97,38.8,90.0,E_CAV,14.62,138.97,E4_1,0.0
2.15,E_CAV4.0,152.43,45.2,90.0,E_CAV,13.29,152.43,E4_3,0.0
2.2,A_CAV0,39.67,35.6,90.0,A_CAV,13.36,39.67,E4_0,0.0
2.2,A_CAV1,63.53,35.6,90.0,A_CAV,13.86,63.53,E4_0,0.0
2.2,A_CAV10,107.14,48.4,90.0,A_CAV,12.68,107.14,E4_4,0.0
2.2,A_CAV4,49.51,42.0,90.0,A_CAV,13.3,49.51,E4_2,0.0
2.2,A_CAV8,84.61,45.2,90.0,A_CAV,13.32,84.61,E4_3,0.0
2.2,A_CAV9,74.48,48.4,90.0,A_CAV,13.15,74.48,E4_4,0.0
2.2,E_CAV0.0,75.02,38.8,90.0,E_CAV,14.59,75.02,E4_1,0.0
2.2,E_CAV1.0,98.44,38.8,90.0,E_CAV,14.86,98.44,E4_1,0.0
2.2,E_CAV2.0,119.91,45.2,90.0,E_CAV,14.87,119.91,E4_3,0.0
2.2,E_CAV3.0,139.71,38.8,90.0,E_CAV,14.63,139.71,E4_1,0.0
2.2,E_CAV4.0,153.09,45.2,90.0,E_CAV,13.27,153.09,E4_3,0.0
2.25,A_CAV0,40.34,35.6,90.0,A_CAV,13.46,40.34,E4_0,0.0
2.25,A_CAV1,64.22,35.6,90.0,A_CAV,13.85,64.22,E4_0,0.0
2.25,A_CAV10,107.77,48.4,90.0,A_CAV,12.64,107.77,E4_4,0.0
2.25,A_CAV4,50.18,42.0,90.0,A_CAV,13.4,50.18,E4_2,0.0
2.25,A_CAV8,85.28,45.2,90.0,A_CAV,13.41,85.28,E4_3,0.0
2.25,A_CAV9,75.14,48.4,90.0,A_CAV,13.23,75.14,E4_4,0.0
2.25,E_CAV0.0,75.75,38.8,90.0,E_CAV,14.62,75.75,E4_1,0.0
2.25,E_CAV1.0,99.18,38.8,90.0,E_CAV,14.84,99.18,E4_1,0.0
2.25,E_CAV2.0,120.65,45.2,90.0,E_CAV,14.85,120.65,E4_3,0.0
2.25,E_CAV3.0,140.44,38.8,90.0,E_CAV,14.6,140.44,E4_1,0.0
2.25,E_CAV4.0,153.76,45.2,90.0,E_CAV,13.26,153.76,E4_3,0.0
2.3,A_CAV0,41.02,35.6,90.0,A_CAV,13.52,41.02,E4_0,0.0
2.3,A_CAV1,64.92,35.6,90.0,A_CAV,13.87,64.92,E4_0,0.0
2.3,A_CAV10,108.4,48.4,90.0,A_CAV,12.64,108.4,E4_4,0.0
2.3,A_CAV4,50.85,42.0,90.0,A_CAV,13.51,50.85,E4_2,0.0
2.3,A_CAV8,85.95,45.2,90.0,A_CAV,13.49,85.95,E4_3,0.0
2.3,A_CAV9,75.8,48.4,90.0,A_CAV,13.32,75.8,E4_4,0.0
2.3,E_CAV0.0,76.48,38.8,90.0,E_CAV,14.61,76.48,E4_1,0.0
2.3,E_CAV1.0,99.92,38.8,90.0,E_CAV,14.84,99.92,E4_1,0.0
2.3,E_CAV2.0,121.39,45.2,90.0,E_CAV,14.84,121.39,E4_3,0.0
2.3,E_CAV3.0,141.17,38.8,90.0,E_CAV,14.59,141.17,E4_1,0.0
2.3,E_CAV4.0,154.42,45.2,90.0,E_CAV,13.29,154.42,E4_3,0.0
2.35,A_CAV0,41.7,35.6,90.0,A_CAV,13.63,41.7,E4_0,0.0
2.35,A_CAV1,65.61,35.6,90.0,A_CAV,13.89,65.61,E4_0,0.0
2.35,A_CAV10,109.03,48.4,90.0,A_CAV,12.69,109.03,E4_4,0.0
2.35,A_CAV4,51.53,42.0,90.0,A_CAV,13.62,51.53,E4_2,0.0
2.35,A_CAV8,86.63,45.2,90.0,A_CAV,13.59,86.63,E4_3,0.0
2.35,A_CAV9,76.48,48.4,90.0,A_CAV,13.4,76.48,E4_4,0.0
2.35,E_CAV0.0,77.21,38.8,90.0,E_CAV,14.62,77.21,E4_1,0.0
2.35,E_CAV1.0,100.66,38.8,90.0,E_CAV,14.85,100.66,E4_1,0.0
2.35,E_CAV2.0,122.14,45.2,90.0,E_CAV,14.87,122.14,E4_3,0.0
2.35,E_CAV3.0,141.9,38.8,90.0,E_CAV,14.6,141.9,E4_1,0.0
2.35,E_CAV4.0,155.09,45.2,90.0,E_CAV,13.26,155.09,E4_3,0.0
2.4,A_CAV0,42.38,35.6,90.0,A_CAV,13.71,42.38,E4_0,0.0
2.4,A_CAV1,66.3,35.6,90.0,A_CAV,13.88,66.3,E4_0,0.0
2.4,A_CAV10,109.67,48.4,90.0,A_CAV,12.69,109.67,E4_4,0.0
2.4,A_CAV4,52.22,42.0,90.0,A_CAV,13.69,52.22,E4_2,0.0
2.4,A_CAV8,87.32,45.2,90.0,A_CAV,13.72,87.32,E4_3,0.0
2.4,A_CAV9,77.15,48.4,90.0,A_CAV,13.53,77.15,E4_4,0.0
2.4,E_CAV0.0,77.94,38.8,90.0,E_CAV,14.63,77.94,E4_1,0.0
2.4,E_CAV1.0,101.41,38.8,90.0,E_CAV,14.87,101.41,E4_1,0.0
2.4,E_CAV2.0,122.88,45.2,90.0,E_CAV,14.84,122.88,E4_3,0.0
2.4,E_CAV3.0,142.63,38.8,90.0,E_CAV,14.61,142.63,E4_1,0.0
2.4,E_CAV4.0,155.75,45.2,90.0,E_CAV,13.29,155.75,E4_3,0.0
2.45,A_CAV0,43.07,35.6,90.0,A_CAV,13.78,43.07,E4_0,0.0
2.45,A_CAV1,67.0,35.6,90.0,A_CAV,13.85,67.0,E4_0,0.0
2.45,A_CAV10,110.3,48.4,90.0,A_CAV,12.65,110.3,E4_4,0.0
2.45,A_CAV4,52.91,42.0,90.0,A_CAV,13.77,52.91,E4_2,0.0
2.45,A_CAV8,88.01,45.2,90.0,A_CAV,13.81,88.01,E4_3,0.0
2.45,A_CAV9,77.83,48.4,90.0,A_CAV,13.62,77.83,E4_4,0.0
2.45,E_CAV0.0,78.67,38.8,90.0,E_CAV,14.64,78.67,E4_1,0.0
2.45,E_CAV1.0,102.15,38.8,90.0,E_CAV,14.84,102.15,E4_1,0.0
2.45,E_CAV2.0,123.62,45.2,90.0,E_CAV,14.87,123.62,E4_3,0.0
2.45,E_CAV3.0,143.36,38.8,90.0,E_CAV,14.61,143.36,E4_1,0.0
2.45,E_CAV4.0,156.41,45.2,90.0,E_CAV,13.25,156.41,E4_3,0.0
2.5,A_CAV0,43.77,35.6,90.0,A_CAV,13.86,43.77,E4_0,0.0
2.5,A_CAV1,67.69,35.6,90.0,A_CAV,13.86,67.69,E4_0,0.0
2.5,A_CAV10,110.93,48.4,90.0,A_CAV,12.66,110.93,E4_4,0.0
2.5,A_CAV4,53.6,42.0,90.0,A_CAV,13.85,53.6,E4_2,0.0
2.5,A_CAV8,88.7,45.2,90.0,A_CAV,13.87,88.7,E4_3,0.0
2.5,A_CAV9,78.52,48.4,90.0,A_CAV,13.68,78.52,E4_4,0.0
2.5,E_CAV0.0,79.4,38.8,90.0,E_CAV,14.6,79.4,E4_1,0.0
2.5,E_CAV1.0,102.89,38.8,90.0,E_CAV,14.87,102.89,E4_1,0.0
2.5,E_CAV2.0,124.36,45.2,90.0,E_CAV,14.84,124.36,E4_3,0.0
2.5,E_CAV3.0,144.09,38.8,90.0,E_CAV,14.59,144.09,E4_1,0.0
2.5,E_CAV4.0,157.08,45.2,90.0,E_CAV,13.27,157.08,E4_3,0.0
2.55,A_CAV0,44.46,35.6,90.0,A_CAV,13.86,44.46,E4_0,0.0
2.55,A_CAV1,68.38,35.6,90.0,A_CAV,13.84,68.38,E4_0,0.0
2.55,A_CAV10,111.57,48.4,90.0,A_CAV,12.63,111.57,E4_4,0.0
2.55,A_CAV4,54.29,42.0,90.0,A_CAV,13.85,54.29,E4_2,0.0
2.55,A_CAV8,89.4,45.2,90.0,A_CAV,13.87,89.4,E4_3,0.0
2.55,A_CAV9,79.21,48.4,90.0,A_CAV,13.81,79.21,E4_4,0.0
2.55,E_CAV0.0,80.14,38.8,90.0,E_CAV,14.66,80.14,E4_1,0.0
2.55,E_CAV1.0,103.64,38.8,90.0,E_CAV,14.88,103.64,E4_1,0.0
2.55,E_CAV2.0,125.11,45.2,90.0,E_CAV,14.86,125.11,E4_3,0.0
2.55,E_CAV3.0,144.82,38.8,90.0,E_CAV,14.62,144.82,E4_1,0.0
2.55,E_CAV4.0,157.74,45.2,90.0,E_CAV,13.28,157.74,E4_3,0.0
2.6,A_CAV0,45.15,35.6,90.0,A_CAV,13.85,45.15,E4_0,0.0
2.6,A_CAV1,69.07,35.6,90.0,A_CAV,13.83,69.07,E4_0,0.0
2.6,A_CAV10,112.2,48.4,90.0,A_CAV,12.66,112.2,E4_4,0.0
2.6,A_CAV4,54.98,42.0,90.0,A_CAV,13.88,54.98,E4_2,0.0
2.6,A_CAV5,45.0,42.0,90.0,A_CAV,8.0,45.0,E4_2,0.0
2.6,A_CAV8,90.09,45.2,90.0,A_CAV,13.87,90.09,E4_3,0.0
2.6,A_CAV9,79.9,48.4,90.0,A_CAV,13.84,79.9,E4_4,0.0
2.6,E_CAV0.0,80.87,38.8,90.0,E_CAV,14.64,80.87,E4_1,0.0
2.6,E_CAV1.0,104.38,38.8,90.0,E_CAV,14.86,104.38,E4_1,0.0
2.6,E_CAV2.0,125.85,45.2,90.0,E_CAV,14.88,125.85,E4_3,0.0
2.6,E_CAV3.0,145.55,38.8,90.0,E_CAV,14.63,145.55,E4_1,0.0
2.6,E_CAV4.0,158.4,45.2,90.0,E_CAV,13.27,158.4,E4_3,0.0
2.65,A_CAV0,45.84,35.6,90.0,A_CAV,13.87,45.84,E4_0,0.0
2.65,A_CAV1,69.77,35.6,90.0,A_CAV,13.83,69.77,E4_0,0.0
2.65,A_CAV10,112.83,48.4,90.0,A_CAV,12.66,112.83,E4_4,0.0
2.65,A_CAV4,55.68,42.0,90.0,A_CAV,13.83,55.68,E4_2,0.0
2.65,A_CAV5,45.41,42.0,90.0,A_CAV,8.13,45.41,E4_2,0.0
2.65,A_CAV8,90.78,45.2,90.0,A_CAV,13.88,90.78,E4_3,0.0
2.65,A_CAV9,80.59,48.4,90.0,A_CAV,13.87,80.59,E4_4,0.0
2.65,E_CAV0.0,81.6,38.8,90.0,E_CAV,14.65,81.6,E4_1,0.0
2.65,E_CAV1.0,105.12,38.8,90.0,E_CAV,14.84,105.12,E4_1,0.0
2.65,E_CAV2.0,126.6,45.2,90.0,E_CAV,14.88,126.6,E4_3,0.0
2.65,E_CAV3.0,146.28,38.8,90.0,E_CAV,14.63,146.28,E4_1,0.0
2.65,E_CAV4.0,159.07,45.2,90.0,E_CAV,13.25,159.07,E4_3,0.0
2.7,A_CAV0,46.54,35.6,90.0,A_CAV,13.87,46.54,E4_0,0.0
2.7,A_CAV1,70.46,35.6,90.0,A_CAV,13.86,70.46,E4_0,0.0
2.7,A_CAV10,113.47,48.4,90.0,A_CAV,12.66,113.47,E4_4,0.0
2.7,A_CAV4,56.37,42.0,90.0,A_CAV,13.84,56.37,E4_2,0.0
